Id,Img Id,Da,Dp,FWidth,FLength,FThickness,ELength,EThickness,EWidth,Volume,Area,Perimeter,CHull  Area,CHull Perimeter,Sphericity,L/T Ratio,T/L Aspect Ratio,Compactness,Roundness,Ellipse Ratio,Circularity,Solidity,Concavity,Convexity,Extent,hash,Transparency,Curvature,Surface Area,L/W Ratio,W/L Ratio,W/T Ratio,T/W Ratio,CHull Surface Area,Sieve,Angularity,Ellipticity,Fiber Length,Fiber Width,Krumbein Rnd,label
1785,16456.0,0.193,0.21,0.151,0.259,0.151,0.248,0.148,0.148,0.003,0.029,0.66,0.03,0.66,0.921,1.715,0.583,0.748,0.559,0.595,0.848,0.993,0.007,1.0,0.754,0.0,0.488,0.0,0.118,1.715,0.583,1.0,1.0,0.118,0.151,85.0,1.68,0.0,0.0,1.0,2
4058,16866.0,0.193,0.262,0.143,0.389,0.097,0.365,0.083,0.13,0.003,0.029,0.824,0.031,0.82,0.737,4.027,0.248,0.497,0.247,0.226,0.544,0.94,0.06,0.994,0.782,0.0,0.588,0.552,0.118,2.727,0.367,1.477,0.677,0.125,0.12,113.333,4.422,0.338,0.076,1.0,2
4547,17018.0,0.193,0.33,0.083,0.494,0.083,0.495,0.077,0.077,0.002,0.029,1.037,0.032,1.034,0.586,5.963,0.168,0.391,0.153,0.156,0.344,0.919,0.081,0.998,0.717,0.0,0.55,0.0,0.118,5.963,0.168,1.0,1.0,0.128,0.083,70.0,6.405,0.455,0.065,1.0,2
1133,16347.0,0.193,0.24,0.126,0.335,0.126,0.314,0.117,0.117,0.003,0.029,0.754,0.031,0.751,0.806,2.656,0.377,0.577,0.333,0.373,0.649,0.961,0.039,0.995,0.696,0.0,0.601,0.0,0.117,2.656,0.377,1.0,1.0,0.122,0.126,68.0,2.68,0.245,0.12,1.0,2
4212,16902.0,0.193,0.243,0.119,0.343,0.119,0.323,0.115,0.115,0.003,0.029,0.763,0.03,0.762,0.797,2.889,0.346,0.564,0.318,0.356,0.634,0.991,0.009,1.0,0.72,0.0,0.491,0.0,0.117,2.889,0.346,1.0,1.0,0.118,0.119,78.0,2.807,0.285,0.103,1.0,2
802,16283.0,0.193,0.253,0.132,0.361,0.132,0.302,0.127,0.127,0.003,0.029,0.796,0.031,0.791,0.763,2.73,0.366,0.536,0.288,0.419,0.582,0.944,0.056,0.994,0.617,0.0,0.514,0.0,0.117,2.73,0.366,1.0,1.0,0.124,0.132,86.0,2.388,0.284,0.103,1.0,2
3770,16791.0,0.193,0.206,0.164,0.246,0.164,0.232,0.157,0.157,0.003,0.029,0.648,0.03,0.648,0.937,1.501,0.666,0.785,0.616,0.675,0.878,0.994,0.006,0.999,0.726,0.0,0.378,0.0,0.117,1.501,0.666,1.0,1.0,0.118,0.164,71.667,1.481,0.0,0.0,1.0,2
2243,16530.0,0.193,0.222,0.158,0.257,0.158,0.254,0.153,0.153,0.003,0.029,0.697,0.031,0.694,0.871,1.632,0.613,0.752,0.565,0.601,0.758,0.938,0.062,0.995,0.724,0.0,0.646,1.607,0.117,1.632,0.613,1.0,1.0,0.125,0.158,87.5,1.664,0.0,0.0,1.0,2
4213,16902.0,0.193,0.213,0.15,0.264,0.15,0.255,0.146,0.146,0.003,0.029,0.669,0.029,0.669,0.907,1.756,0.569,0.732,0.536,0.572,0.823,0.994,0.006,1.0,0.739,0.0,0.525,0.0,0.117,1.756,0.569,1.0,1.0,0.118,0.15,85.0,1.747,0.192,0.152,1.0,2
2198,16518.0,0.193,0.203,0.168,0.234,0.168,0.22,0.166,0.166,0.003,0.029,0.639,0.029,0.639,0.951,1.396,0.717,0.825,0.68,0.757,0.904,1.0,0.0,1.0,0.746,0.0,0.362,0.0,0.117,1.396,0.717,1.0,1.0,0.117,0.168,66.0,1.322,0.0,0.0,1.0,2
668,16246.0,0.193,0.364,0.107,0.584,0.061,0.622,0.048,0.105,0.002,0.029,1.144,0.034,1.136,0.531,9.598,0.104,0.331,0.109,0.078,0.282,0.865,0.135,0.994,0.825,0.0,0.51,0.013,0.117,5.456,0.183,1.759,0.568,0.136,0.084,113.333,12.847,0.572,0.033,1.0,2
3049,16666.0,0.193,0.284,0.117,0.402,0.117,0.379,0.103,0.103,0.003,0.029,0.892,0.03,0.889,0.68,3.424,0.292,0.481,0.231,0.272,0.463,0.967,0.033,0.997,0.621,0.0,0.546,0.0,0.117,3.424,0.292,1.0,1.0,0.121,0.117,66.0,3.678,0.368,0.08,1.0,2
815,16282.0,0.193,0.214,0.208,0.251,0.142,0.236,0.128,0.196,0.004,0.029,0.671,0.031,0.659,0.904,1.766,0.566,0.769,0.592,0.543,0.817,0.951,0.049,0.982,0.821,0.0,0.573,0.263,0.117,1.204,0.83,1.466,0.682,0.123,0.175,93.333,1.84,0.193,0.112,1.0,2
1643,16437.0,0.193,0.216,0.135,0.27,0.135,0.27,0.136,0.136,0.003,0.029,0.678,0.03,0.677,0.894,2.01,0.497,0.714,0.51,0.503,0.8,0.982,0.018,0.998,0.805,0.0,0.512,0.0,0.117,2.01,0.497,1.0,1.0,0.119,0.135,68.0,1.99,0.0,0.0,1.0,2
2005,16481.0,0.193,0.311,0.095,0.453,0.095,0.444,0.086,0.086,0.002,0.029,0.976,0.033,0.971,0.622,4.748,0.211,0.426,0.181,0.194,0.386,0.896,0.104,0.996,0.676,0.0,0.512,0.0,0.117,4.748,0.211,1.0,1.0,0.131,0.095,85.0,5.142,0.423,0.069,1.0,2
911,16301.0,0.193,0.32,0.088,0.488,0.088,0.447,0.083,0.083,0.002,0.029,1.005,0.03,1.003,0.603,5.522,0.181,0.395,0.156,0.186,0.364,0.975,0.025,0.999,0.677,0.0,0.557,0.0,0.117,5.522,0.181,1.0,1.0,0.12,0.088,85.0,5.364,0.423,0.069,1.0,2
5153,17919.0,0.193,0.232,0.135,0.319,0.135,0.292,0.127,0.127,0.003,0.029,0.73,0.029,0.73,0.831,2.363,0.423,0.605,0.366,0.434,0.691,1.0,0.0,1.0,0.679,0.0,0.485,0.0,0.117,2.363,0.423,1.0,1.0,0.117,0.135,68.0,2.302,0.259,0.113,1.0,2
4448,16985.0,0.193,0.246,0.114,0.349,0.114,0.328,0.112,0.112,0.002,0.029,0.773,0.029,0.773,0.784,3.068,0.326,0.552,0.305,0.34,0.615,0.993,0.007,1.0,0.735,0.0,0.48,0.0,0.117,3.068,0.326,1.0,1.0,0.118,0.114,68.0,2.941,0.287,0.102,1.0,2
4130,16886.0,0.193,0.22,0.164,0.263,0.164,0.25,0.153,0.153,0.004,0.029,0.692,0.03,0.691,0.876,1.597,0.626,0.735,0.54,0.611,0.768,0.984,0.016,0.999,0.677,0.0,0.432,0.0,0.117,1.597,0.626,1.0,1.0,0.119,0.164,87.5,1.637,0.0,0.0,1.0,2
3031,16663.0,0.193,0.248,0.113,0.348,0.113,0.341,0.107,0.107,0.002,0.029,0.78,0.03,0.778,0.777,3.082,0.324,0.554,0.307,0.313,0.604,0.972,0.028,0.997,0.742,0.0,0.604,1.5,0.117,3.082,0.324,1.0,1.0,0.12,0.113,116.667,3.2,0.278,0.105,1.0,2
4742,17112.0,0.193,0.256,0.117,0.36,0.117,0.339,0.11,0.11,0.003,0.029,0.804,0.031,0.801,0.754,3.082,0.325,0.536,0.288,0.323,0.568,0.955,0.045,0.996,0.696,0.0,0.575,0.0,0.117,3.082,0.325,1.0,1.0,0.122,0.117,66.667,3.092,0.297,0.098,1.0,2
493,16202.0,0.193,0.212,0.196,0.291,0.114,0.275,0.102,0.19,0.003,0.029,0.667,0.029,0.667,0.908,2.562,0.39,0.662,0.439,0.371,0.824,0.993,0.007,0.999,0.883,0.0,0.471,0.0,0.117,1.481,0.675,1.729,0.578,0.118,0.155,87.5,2.698,0.205,0.115,1.0,2
4967,17356.0,0.193,0.257,0.124,0.343,0.124,0.348,0.113,0.113,0.003,0.029,0.807,0.031,0.804,0.75,2.759,0.362,0.561,0.315,0.324,0.563,0.944,0.056,0.995,0.683,0.0,0.544,0.0,0.117,2.759,0.362,1.0,1.0,0.124,0.124,55.0,3.091,0.286,0.102,1.0,2
2241,16528.0,0.193,0.244,0.118,0.342,0.118,0.329,0.112,0.112,0.002,0.029,0.766,0.03,0.765,0.791,2.912,0.343,0.563,0.317,0.341,0.626,0.982,0.018,0.999,0.726,0.0,0.538,0.0,0.117,2.912,0.343,1.0,1.0,0.119,0.118,87.5,2.93,0.274,0.107,1.0,2
1850,16461.0,0.193,0.241,0.119,0.345,0.119,0.316,0.115,0.115,0.003,0.029,0.756,0.029,0.756,0.801,2.906,0.344,0.559,0.312,0.366,0.641,0.999,0.001,1.0,0.712,0.0,0.337,0.0,0.117,2.906,0.344,1.0,1.0,0.117,0.119,85.0,2.732,0.281,0.104,1.0,2
4191,16898.0,0.193,0.241,0.133,0.335,0.133,0.312,0.12,0.12,0.003,0.029,0.757,0.03,0.755,0.8,2.522,0.397,0.576,0.332,0.383,0.641,0.963,0.037,0.997,0.658,0.0,0.532,0.0,0.117,2.522,0.397,1.0,1.0,0.121,0.133,60.0,2.61,0.248,0.118,0.783,2
3449,16742.0,0.193,0.205,0.168,0.235,0.168,0.225,0.162,0.162,0.003,0.029,0.644,0.03,0.644,0.94,1.401,0.714,0.82,0.672,0.717,0.883,0.989,0.011,0.999,0.74,0.0,0.518,0.862,0.117,1.401,0.714,1.0,1.0,0.118,0.168,66.0,1.395,0.0,0.0,1.0,2
4340,16939.0,0.193,0.241,0.111,0.337,0.111,0.329,0.11,0.11,0.002,0.029,0.758,0.029,0.758,0.799,3.044,0.329,0.572,0.328,0.334,0.638,0.993,0.007,1.0,0.783,0.0,0.532,0.0,0.117,3.044,0.329,1.0,1.0,0.117,0.111,82.5,2.997,0.275,0.106,1.0,2
1766,16455.0,0.193,0.208,0.154,0.258,0.154,0.244,0.15,0.15,0.003,0.029,0.654,0.029,0.654,0.925,1.671,0.598,0.747,0.558,0.615,0.855,0.991,0.009,0.999,0.732,0.0,0.548,0.466,0.117,1.671,0.598,1.0,1.0,0.118,0.154,66.0,1.626,0.0,0.0,1.0,2
3453,16741.0,0.193,0.252,0.164,0.355,0.082,0.343,0.077,0.147,0.003,0.029,0.79,0.031,0.784,0.766,4.303,0.232,0.543,0.295,0.224,0.586,0.938,0.062,0.992,0.996,0.0,0.584,0.403,0.117,2.158,0.463,1.995,0.501,0.124,0.123,71.667,4.46,0.308,0.064,1.0,2
1171,16351.0,0.193,0.202,0.181,0.219,0.181,0.207,0.178,0.178,0.004,0.029,0.635,0.029,0.635,0.953,1.204,0.83,0.881,0.777,0.863,0.907,1.0,0.0,1.0,0.735,0.0,0.448,0.0,0.117,1.204,0.83,1.0,1.0,0.117,0.181,70.0,1.158,0.0,0.0,1.0,2
3077,16671.0,0.193,0.201,0.172,0.227,0.172,0.214,0.17,0.17,0.004,0.029,0.632,0.029,0.632,0.957,1.32,0.758,0.847,0.718,0.792,0.916,1.0,0.0,1.0,0.744,0.0,0.473,0.0,0.116,1.32,0.758,1.0,1.0,0.116,0.172,58.333,1.263,0.0,0.0,1.0,2
1706,16448.0,0.193,0.254,0.112,0.358,0.112,0.353,0.105,0.105,0.002,0.029,0.799,0.03,0.799,0.757,3.195,0.313,0.538,0.29,0.296,0.573,0.973,0.027,0.999,0.727,0.0,0.588,0.0,0.116,3.195,0.313,1.0,1.0,0.12,0.112,66.667,3.378,0.287,0.102,1.0,2
4473,16993.0,0.192,0.336,0.076,0.507,0.076,0.508,0.073,0.073,0.002,0.029,1.055,0.031,1.054,0.573,6.63,0.151,0.38,0.144,0.145,0.328,0.95,0.05,0.998,0.751,0.0,0.586,0.0,0.116,6.63,0.151,1.0,1.0,0.122,0.076,85.0,6.914,0.46,0.063,1.0,2
1882,16466.0,0.192,0.273,0.131,0.369,0.131,0.34,0.116,0.116,0.003,0.029,0.858,0.032,0.846,0.704,2.824,0.354,0.521,0.271,0.34,0.496,0.906,0.094,0.985,0.602,0.0,0.56,0.0,0.116,2.824,0.354,1.0,1.0,0.128,0.131,85.0,2.94,0.356,0.082,1.0,2
1460,16400.0,0.192,0.21,0.14,0.267,0.14,0.26,0.139,0.139,0.003,0.029,0.66,0.029,0.66,0.915,1.907,0.524,0.722,0.521,0.533,0.838,0.997,0.003,1.0,0.78,0.0,0.524,0.0,0.116,1.907,0.524,1.0,1.0,0.117,0.14,70.0,1.875,0.0,0.0,1.0,2
4994,17520.0,0.192,0.383,0.091,0.519,0.091,0.461,0.079,0.079,0.002,0.029,1.202,0.034,1.073,0.503,5.714,0.175,0.371,0.137,0.171,0.253,0.854,0.146,0.893,0.616,0.0,0.539,0.0,0.116,5.714,0.175,1.0,1.0,0.136,0.091,68.0,5.847,0.541,0.054,1.0,2
1194,16354.0,0.192,0.21,0.155,0.269,0.155,0.244,0.149,0.149,0.003,0.029,0.659,0.029,0.659,0.917,1.737,0.576,0.716,0.512,0.613,0.841,0.993,0.007,1.0,0.699,0.0,0.514,0.0,0.116,1.737,0.576,1.0,1.0,0.117,0.155,85.0,1.632,0.0,0.0,1.0,2
814,16285.0,0.192,0.23,0.133,0.303,0.133,0.283,0.129,0.129,0.003,0.029,0.722,0.03,0.717,0.837,2.271,0.44,0.635,0.403,0.458,0.7,0.974,0.026,0.993,0.719,0.0,0.454,0.0,0.116,2.271,0.44,1.0,1.0,0.119,0.133,68.0,2.185,0.253,0.115,1.0,2
236,16005.0,0.192,0.257,0.117,0.364,0.117,0.352,0.105,0.105,0.003,0.029,0.809,0.03,0.804,0.747,3.095,0.323,0.529,0.28,0.298,0.558,0.967,0.033,0.994,0.68,0.0,0.416,0.0,0.116,3.095,0.323,1.0,1.0,0.12,0.117,72.0,3.356,0.301,0.096,1.0,2
3749,16770.0,0.192,0.205,0.228,0.278,0.131,0.262,0.129,0.227,0.004,0.029,0.644,0.029,0.644,0.937,2.121,0.472,0.691,0.477,0.494,0.879,0.995,0.005,1.0,0.795,0.0,0.388,0.0,0.116,1.221,0.819,1.736,0.576,0.117,0.18,90.0,2.025,0.245,0.185,0.988,2
4387,16959.0,0.192,0.208,0.162,0.246,0.162,0.235,0.156,0.156,0.003,0.029,0.652,0.029,0.651,0.926,1.521,0.658,0.78,0.608,0.665,0.857,0.985,0.015,0.998,0.727,0.0,0.535,0.0,0.116,1.521,0.658,1.0,1.0,0.118,0.162,85.0,1.504,0.0,0.0,1.0,2
4127,16886.0,0.192,0.218,0.136,0.271,0.136,0.273,0.133,0.133,0.003,0.029,0.686,0.029,0.686,0.881,1.997,0.501,0.708,0.502,0.487,0.775,0.997,0.003,1.0,0.787,0.0,0.556,0.0,0.116,1.997,0.501,1.0,1.0,0.116,0.136,60.0,2.054,0.0,0.0,1.0,2
436,16170.0,0.192,0.224,0.134,0.303,0.134,0.282,0.128,0.128,0.003,0.029,0.703,0.029,0.703,0.858,2.258,0.443,0.635,0.403,0.453,0.737,0.99,0.01,0.999,0.714,0.0,0.541,0.0,0.116,2.258,0.443,1.0,1.0,0.117,0.134,85.0,2.206,0.268,0.108,1.0,2
790,16278.0,0.192,0.395,0.109,0.617,0.089,0.602,0.081,0.086,0.003,0.029,1.242,0.041,1.21,0.486,6.935,0.144,0.311,0.097,0.134,0.236,0.712,0.288,0.974,0.528,0.0,0.587,0.0,0.116,5.667,0.176,1.224,0.817,0.163,0.099,68.0,7.456,0.616,0.044,1.0,2
3224,16695.0,0.192,0.292,0.117,0.427,0.117,0.364,0.106,0.106,0.003,0.029,0.918,0.031,0.914,0.658,3.668,0.273,0.45,0.202,0.291,0.433,0.937,0.063,0.996,0.582,0.0,0.55,0.0,0.116,3.668,0.273,1.0,1.0,0.124,0.117,113.333,3.438,0.372,0.078,1.0,2
3554,16758.0,0.192,0.241,0.121,0.318,0.121,0.315,0.116,0.116,0.002,0.029,0.757,0.03,0.755,0.797,2.633,0.38,0.605,0.366,0.369,0.636,0.967,0.033,0.998,0.757,0.0,0.475,0.0,0.116,2.633,0.38,1.0,1.0,0.12,0.121,85.0,2.709,0.299,0.097,1.0,2
35,6709.0,0.192,0.222,0.141,0.282,0.141,0.272,0.139,0.139,0.003,0.029,0.697,0.03,0.695,0.866,2.006,0.498,0.681,0.464,0.51,0.75,0.975,0.025,0.998,0.731,0.0,0.64,0.0,0.116,2.006,0.498,1.0,1.0,0.119,0.141,68.0,1.96,0.0,0.0,1.0,2
4567,17025.0,0.192,0.246,0.149,0.331,0.149,0.289,0.138,0.138,0.004,0.029,0.772,0.03,0.771,0.782,2.217,0.451,0.58,0.337,0.477,0.611,0.981,0.019,0.998,0.586,0.0,0.533,4.688,0.116,2.217,0.451,1.0,1.0,0.118,0.149,113.333,2.098,0.292,0.099,1.0,2
2187,16516.0,0.192,0.202,0.172,0.232,0.172,0.214,0.168,0.168,0.004,0.029,0.636,0.029,0.636,0.948,1.351,0.74,0.828,0.686,0.785,0.899,0.998,0.002,1.0,0.727,0.0,0.325,0.0,0.116,1.351,0.74,1.0,1.0,0.116,0.172,68.0,1.273,0.0,0.0,1.0,2
4049,16868.0,0.192,0.258,0.107,0.356,0.107,0.366,0.102,0.102,0.002,0.029,0.81,0.03,0.806,0.745,3.32,0.301,0.539,0.291,0.279,0.555,0.95,0.05,0.996,0.758,0.0,0.502,0.0,0.116,3.32,0.301,1.0,1.0,0.122,0.107,55.0,3.59,0.289,0.1,1.0,2
3149,16680.0,0.192,0.208,0.15,0.245,0.15,0.241,0.152,0.152,0.003,0.029,0.654,0.029,0.654,0.922,1.631,0.613,0.784,0.615,0.632,0.849,0.998,0.002,1.0,0.788,0.0,0.494,0.0,0.116,1.631,0.613,1.0,1.0,0.116,0.15,87.5,1.583,0.0,0.0,1.0,2
745,16270.0,0.192,0.216,0.142,0.267,0.142,0.27,0.136,0.136,0.003,0.029,0.68,0.03,0.678,0.887,1.885,0.531,0.719,0.516,0.502,0.787,0.97,0.03,0.997,0.764,0.0,0.521,0.0,0.116,1.885,0.531,1.0,1.0,0.119,0.142,82.5,1.992,0.209,0.139,1.0,2
1566,16418.0,0.192,0.239,0.128,0.335,0.128,0.306,0.12,0.12,0.003,0.029,0.752,0.03,0.751,0.802,2.615,0.382,0.572,0.328,0.393,0.643,0.976,0.024,0.999,0.673,0.0,0.566,0.0,0.116,2.615,0.382,1.0,1.0,0.118,0.128,66.0,2.546,0.253,0.114,1.0,2
1869,16464.0,0.192,0.232,0.134,0.314,0.134,0.285,0.131,0.131,0.003,0.029,0.729,0.029,0.729,0.827,2.348,0.426,0.61,0.372,0.461,0.684,0.991,0.009,1.0,0.687,0.0,0.483,0.0,0.116,2.348,0.426,1.0,1.0,0.117,0.134,116.667,2.17,0.273,0.106,1.0,2
1372,16387.0,0.192,0.248,0.139,0.363,0.086,0.352,0.083,0.133,0.002,0.029,0.78,0.03,0.779,0.773,4.24,0.236,0.528,0.279,0.237,0.597,0.979,0.021,0.999,0.928,0.0,0.55,0.0,0.116,2.622,0.381,1.617,0.618,0.118,0.112,92.5,4.223,0.298,0.069,1.0,2
3376,16729.0,0.192,0.208,0.151,0.251,0.151,0.237,0.15,0.15,0.003,0.029,0.654,0.029,0.654,0.921,1.664,0.601,0.763,0.583,0.634,0.849,0.998,0.002,1.0,0.761,0.0,0.539,0.0,0.116,1.664,0.601,1.0,1.0,0.116,0.151,85.0,1.579,0.246,0.117,1.0,2
892,16298.0,0.192,0.217,0.149,0.284,0.149,0.264,0.138,0.138,0.003,0.029,0.681,0.029,0.681,0.885,1.903,0.526,0.675,0.456,0.521,0.783,0.996,0.004,1.0,0.681,0.0,0.51,0.0,0.116,1.903,0.526,1.0,1.0,0.116,0.149,70.0,1.919,0.0,0.0,0.748,2
3854,16802.0,0.192,0.202,0.173,0.227,0.173,0.22,0.163,0.163,0.004,0.029,0.636,0.029,0.636,0.948,1.309,0.764,0.845,0.714,0.743,0.898,1.0,0.0,1.0,0.734,0.0,0.475,0.0,0.116,1.309,0.764,1.0,1.0,0.116,0.173,82.5,1.345,0.212,0.136,1.0,2
2306,16549.0,0.192,0.214,0.149,0.248,0.149,0.247,0.149,0.149,0.003,0.029,0.672,0.03,0.669,0.896,1.659,0.603,0.775,0.6,0.603,0.803,0.956,0.044,0.995,0.782,0.0,0.4,0.0,0.116,1.659,0.603,1.0,1.0,0.121,0.149,85.0,1.657,0.0,0.0,1.0,2
4092,16878.0,0.192,0.211,0.144,0.275,0.144,0.257,0.139,0.139,0.003,0.029,0.664,0.029,0.664,0.907,1.91,0.524,0.698,0.488,0.542,0.823,0.996,0.004,1.0,0.731,0.0,0.54,0.608,0.116,1.91,0.524,1.0,1.0,0.116,0.144,85.0,1.846,0.0,0.0,1.0,2
3198,16690.0,0.192,0.227,0.148,0.284,0.148,0.281,0.134,0.134,0.003,0.029,0.712,0.03,0.706,0.845,1.915,0.522,0.676,0.457,0.476,0.715,0.951,0.049,0.991,0.687,0.0,0.639,0.0,0.115,1.915,0.522,1.0,1.0,0.121,0.148,68.0,2.102,0.221,0.13,1.0,2
1292,16368.0,0.192,0.305,0.093,0.458,0.093,0.431,0.089,0.089,0.002,0.029,0.959,0.03,0.957,0.628,4.899,0.204,0.419,0.175,0.206,0.395,0.953,0.047,0.998,0.674,0.0,0.572,0.0,0.115,4.899,0.204,1.0,1.0,0.121,0.093,85.0,4.853,0.398,0.073,1.0,2
235,16004.0,0.192,0.252,0.132,0.35,0.132,0.323,0.117,0.117,0.003,0.029,0.793,0.032,0.783,0.76,2.658,0.376,0.548,0.301,0.362,0.577,0.906,0.094,0.988,0.628,0.0,0.359,0.0,0.115,2.658,0.376,1.0,1.0,0.127,0.132,71.25,2.761,0.281,0.103,1.0,2
1356,16385.0,0.192,0.212,0.158,0.27,0.158,0.237,0.154,0.154,0.004,0.029,0.666,0.029,0.666,0.904,1.71,0.585,0.71,0.505,0.649,0.817,0.988,0.012,0.999,0.678,0.0,0.495,0.0,0.115,1.71,0.585,1.0,1.0,0.117,0.158,72.0,1.542,0.22,0.131,1.0,2
595,16240.0,0.192,0.257,0.105,0.371,0.105,0.352,0.102,0.102,0.002,0.029,0.808,0.03,0.807,0.745,3.517,0.284,0.517,0.268,0.291,0.555,0.971,0.029,0.998,0.739,0.0,0.492,0.0,0.115,3.517,0.284,1.0,1.0,0.119,0.105,116.667,3.439,0.294,0.098,1.0,2
5029,17584.0,0.192,0.241,0.117,0.326,0.117,0.315,0.113,0.113,0.002,0.029,0.758,0.029,0.758,0.794,2.787,0.359,0.588,0.346,0.359,0.63,1.0,0.0,1.0,0.758,0.0,0.453,0.0,0.115,2.787,0.359,1.0,1.0,0.115,0.117,87.5,2.785,0.339,0.085,1.0,2
4229,16907.0,0.192,0.243,0.149,0.312,0.149,0.302,0.133,0.133,0.004,0.029,0.763,0.031,0.76,0.788,2.099,0.476,0.613,0.376,0.441,0.621,0.933,0.067,0.996,0.619,0.0,0.531,0.0,0.115,2.099,0.476,1.0,1.0,0.123,0.149,85.0,2.267,0.272,0.106,1.0,2
3002,16657.0,0.192,0.23,0.115,0.313,0.115,0.307,0.119,0.119,0.002,0.029,0.722,0.029,0.722,0.833,2.71,0.369,0.613,0.375,0.388,0.695,0.993,0.007,1.0,0.799,0.0,0.558,0.0,0.115,2.71,0.369,1.0,1.0,0.116,0.115,68.0,2.577,0.243,0.118,1.0,2
1197,16354.0,0.192,0.211,0.141,0.27,0.141,0.261,0.138,0.138,0.003,0.029,0.664,0.029,0.663,0.907,1.913,0.523,0.708,0.502,0.528,0.822,0.998,0.002,1.0,0.754,0.0,0.51,0.0,0.115,1.913,0.523,1.0,1.0,0.115,0.141,87.5,1.894,0.228,0.126,1.0,2
2941,16648.0,0.192,0.233,0.113,0.316,0.113,0.319,0.112,0.112,0.002,0.029,0.732,0.029,0.732,0.821,2.808,0.356,0.605,0.366,0.352,0.675,0.987,0.013,1.0,0.808,0.0,0.542,0.0,0.115,2.808,0.356,1.0,1.0,0.117,0.113,53.333,2.838,0.269,0.107,1.0,2
276,16043.0,0.191,0.211,0.14,0.269,0.14,0.263,0.137,0.137,0.003,0.029,0.663,0.029,0.663,0.907,1.922,0.52,0.712,0.507,0.521,0.822,0.99,0.01,0.999,0.765,0.0,0.385,0.0,0.115,1.922,0.52,1.0,1.0,0.116,0.14,68.0,1.919,0.0,0.0,1.0,2
3154,16681.0,0.191,0.242,0.134,0.334,0.134,0.295,0.132,0.132,0.003,0.029,0.761,0.029,0.76,0.79,2.496,0.401,0.573,0.329,0.446,0.625,0.988,0.012,0.999,0.645,0.0,0.536,0.0,0.115,2.496,0.401,1.0,1.0,0.117,0.134,85.0,2.243,0.27,0.107,1.0,2
1906,16468.0,0.191,0.244,0.133,0.33,0.133,0.278,0.133,0.133,0.003,0.029,0.766,0.031,0.752,0.785,2.476,0.404,0.579,0.336,0.477,0.616,0.939,0.061,0.981,0.653,0.0,0.526,0.0,0.115,2.476,0.404,1.0,1.0,0.123,0.133,116.667,2.098,0.294,0.098,1.0,2
1169,16351.0,0.191,0.236,0.135,0.325,0.135,0.299,0.125,0.125,0.003,0.029,0.741,0.03,0.74,0.811,2.401,0.417,0.589,0.346,0.417,0.658,0.959,0.041,0.998,0.653,0.0,0.445,0.0,0.115,2.401,0.417,1.0,1.0,0.12,0.135,68.0,2.396,0.289,0.1,1.0,2
2447,16575.0,0.191,0.232,0.133,0.318,0.133,0.294,0.127,0.127,0.003,0.029,0.73,0.029,0.73,0.824,2.394,0.418,0.602,0.362,0.431,0.678,0.989,0.011,1.0,0.68,0.0,0.459,0.0,0.115,2.394,0.418,1.0,1.0,0.116,0.133,66.0,2.319,0.0,0.0,1.0,2
2770,16624.0,0.191,0.295,0.116,0.395,0.116,0.403,0.095,0.095,0.003,0.029,0.926,0.036,0.89,0.649,3.415,0.293,0.484,0.235,0.236,0.421,0.794,0.206,0.961,0.629,0.0,0.538,0.0,0.115,3.415,0.293,1.0,1.0,0.145,0.116,85.0,4.238,0.39,0.074,1.0,2
1799,16457.0,0.191,0.207,0.164,0.249,0.164,0.23,0.157,0.157,0.004,0.029,0.651,0.029,0.651,0.923,1.52,0.658,0.768,0.589,0.681,0.853,0.991,0.009,0.999,0.703,0.0,0.51,0.0,0.115,1.52,0.658,1.0,1.0,0.116,0.164,55.0,1.468,0.0,0.0,1.0,2
3122,16676.0,0.191,0.277,0.113,0.405,0.113,0.369,0.107,0.107,0.003,0.029,0.872,0.03,0.87,0.689,3.589,0.279,0.472,0.223,0.289,0.475,0.963,0.037,0.998,0.629,0.0,0.534,0.0,0.115,3.589,0.279,1.0,1.0,0.119,0.113,116.667,3.465,0.336,0.086,1.0,2
4178,16896.0,0.191,0.257,0.138,0.368,0.138,0.316,0.123,0.123,0.004,0.029,0.808,0.029,0.807,0.744,2.675,0.374,0.52,0.27,0.39,0.553,0.986,0.014,0.999,0.567,0.0,0.558,0.0,0.115,2.675,0.374,1.0,1.0,0.117,0.138,80.0,2.562,0.318,0.09,1.0,2
4260,16914.0,0.191,0.248,0.111,0.351,0.111,0.336,0.108,0.108,0.002,0.029,0.778,0.029,0.777,0.772,3.172,0.315,0.544,0.296,0.322,0.596,0.985,0.015,0.999,0.738,0.0,0.537,0.0,0.115,3.172,0.315,1.0,1.0,0.117,0.111,68.0,3.101,0.26,0.111,1.0,2
3875,16805.0,0.191,0.212,0.13,0.257,0.13,0.265,0.137,0.137,0.002,0.029,0.664,0.029,0.664,0.904,1.975,0.506,0.744,0.554,0.515,0.818,0.993,0.007,1.0,0.859,0.0,0.563,0.0,0.115,1.975,0.506,1.0,1.0,0.116,0.13,85.0,1.943,0.0,0.0,1.0,2
